piece,occurrence,traduction_anglaise,type,zone_geographique,continent,lat,lng,auteur_2,titre,genre,representation,decennie,publication,decennie2,column2,column3,column4
CORNEILLEP_MEDEE,Phase,Rioni,Fleuve,Grèce,Europe,42.1237505,42.2161531,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Thessalie,Thessalia/Thessaly,Région,Grèce,Europe,37.5,22.5,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Asie,Asia,Continent,,Asie,29.84064,89.29688,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Athènes,Athens,Ville,Grèce,Europe,37.9728191495,23.7237438519,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Achéron,Acheron,Fleuve,Grèce,Europe,39.2348296,20.4831346,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Grèce,Greece,Pays,Grèce,Europe,39,22,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Scythie,Scythie,Région,Orient,Asie,42.5,27.5,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
CORNEILLEP_MEDEE,Afrique,Africa,Continent,,Afrique,32.5,7.5,Pierre Corneille,Médée,Tragédie,1635,30,1639,30,http://dramacode.github.io/tcp5/corneillep_medee.xml,https://catalogue.bnf.fr/ark:/12148/cb30271709f,https://gallica.bnf.fr/ark:/12148/bpt6k71339h
DURYER_CLARIGENE,Rome,Roma,Ville,Italie,Europe,41.891775,12.486137,Pierre du Ryer,Clarigène,Tragi-comédie,1637,30,1639,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLARIGENE.xml,https://catalogue.bnf.fr/ark:/12148/cb303879252,https://gallica.bnf.fr/ark:/12148/bpt6k71577m
DURYER_CLARIGENE,Athènes,Athens,Ville,Grèce,Europe,37.9728191495,23.7237438519,Pierre du Ryer,Clarigène,Tragi-comédie,1637,30,1639,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLARIGENE.xml,https://catalogue.bnf.fr/ark:/12148/cb303879252,https://gallica.bnf.fr/ark:/12148/bpt6k71577m
DURYER_CLARIGENE,Ostie,Ostia,Ville,Italie,Europe,41.754855,12.287656,Pierre du Ryer,Clarigène,Tragi-comédie,1637,30,1639,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLARIGENE.xml,https://catalogue.bnf.fr/ark:/12148/cb303879252,https://gallica.bnf.fr/ark:/12148/bpt6k71577m
DURYER_CLARIGENE,Mitilène,Mytilene,Ville,Grèce,Europe,39.110475,26.547048,Pierre du Ryer,Clarigène,Tragi-comédie,1637,30,1639,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLARIGENE.xml,https://catalogue.bnf.fr/ark:/12148/cb303879252,https://gallica.bnf.fr/ark:/12148/bpt6k71577m
DURYER_CLARIGENE,Sicile,Sicily,Région,Italie,Europe,37.75,14.25,Pierre du Ryer,Clarigène,Tragi-comédie,1637,30,1639,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLARIGENE.xml,https://catalogue.bnf.fr/ark:/12148/cb303879252,https://gallica.bnf.fr/ark:/12148/bpt6k71577m
DURYER_CLITOPHON,Tyr,Tyre,Ville,Levant,Asie,33.2698475,35.2038435,Pierre du Ryer,Clitophon,Tragi-comédie,1629,20,1632,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLITOPHON.xml,,
DURYER_CLITOPHON,Byzance,Byzantium,Ville,Anatolie,Asie,41.005902,28.9738815,Pierre du Ryer,Clitophon,Tragi-comédie,1629,20,1632,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLITOPHON.xml,,
DURYER_CLITOPHON,Alexandrie,Alexandria,Ville,Afrique,Afrique,31.201435,29.909773,Pierre du Ryer,Clitophon,Tragi-comédie,1629,20,1632,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLITOPHON.xml,,
DURYER_CLITOPHON,Thessalie,Thessalia/Thessaly,Région,Grèce,Europe,37.5,22.5,Pierre du Ryer,Clitophon,Tragi-comédie,1629,20,1632,30,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLITOPHON.xml,,
DURYER_DYNAMIS,Lycie,Lycia,Région,Anatolie,Asie,36.5135325,29.129311,Pierre du Ryer,Dynamis,Tragi-comédie,1649,40,1653,50,http://dramacode.github.io/tcp5/duryer_dynamis.xml,https://catalogue.bnf.fr/ark:/12148/cb30387930n,
DURYER_DYNAMIS,Halicarnasse,Halicarnassus,Ville,Anatolie,Asie,37.042901,27.420201,Pierre du Ryer,Dynamis,Tragi-comédie,1649,40,1653,50,http://dramacode.github.io/tcp5/duryer_dynamis.xml,https://catalogue.bnf.fr/ark:/12148/cb30387930n,
DURYER_ESTHER,Perse,Persia,Pays,Orient,Asie,32,53,Pierre du Ryer,Esther,Tragédie,1642,40,1644,40,http://dramacode.github.io/tcp5/duryer_esther.xml,https://catalogue.bnf.fr/ark:/12148/cb303879310,https://gallica.bnf.fr/ark:/12148/bpt6k71601n
DURYER_ESTHER,Judée,Judea,Région,Levant,Asie,31.928333,35.238333,Pierre du Ryer,Esther,Tragédie,1642,40,1644,40,http://dramacode.github.io/tcp5/duryer_esther.xml,https://catalogue.bnf.fr/ark:/12148/cb303879310,https://gallica.bnf.fr/ark:/12148/bpt6k71601n
DURYER_ESTHER,Babylone,Babylon,Ville,Orient,Asie,32.5387834636,44.4236176449,Pierre du Ryer,Esther,Tragédie,1642,40,1644,40,http://dramacode.github.io/tcp5/duryer_esther.xml,https://catalogue.bnf.fr/ark:/12148/cb303879310,https://gallica.bnf.fr/ark:/12148/bpt6k71601n
CORNEILLET_GEOLIERDESOISMEME,Gaïette,Gaeta,Ville,Italie,Europe,41.21408,13.57082,Thomas Corneille,Le Geôlier de soi-même,Comédie,1655,50,1655,50,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml,,
CORNEILLET_AMOURALAMODE,Tuileries,Tuileries,Lieu,France,Europe,48.86308,2.32841,Thomas Corneille,L’Amour à la mode,Comédie,1653,50,1653,50,http://dramacode.github.io/tcp5/corneillet_amouralamode.xml,https://catalogue.bnf.fr/ark:/12148/cb30272159k,
CORNEILLET_ARIANE,Crète,Creta,Région,Grèce,Europe,35.0627201667,24.9469437222,Thomas Corneille,Ariane,Tragédie,1672,70,1672,70,http://dramacode.github.io/tcp5/corneillet_ariane.xml,https://catalogue.bnf.fr/ark:/12148/cb30272162g,https://gallica.bnf.fr/ark:/12148/bpt6k5772310n
CORNEILLET_ARIANE,Athènes,Athens,Ville,Grèce,Europe,37.9728191495,23.7237438519,Thomas Corneille,Ariane,Tragédie,1672,70,1672,70,http://dramacode.github.io/tcp5/corneillet_ariane.xml,https://catalogue.bnf.fr/ark:/12148/cb30272162g,https://gallica.bnf.fr/ark:/12148/bpt6k5772310n
CORNEILLET_ARIANE,Naxe,Naxos,Île,Grèce,Europe,37.05,25.49,Thomas Corneille,Ariane,Tragédie,1672,70,1672,70,http://dramacode.github.io/tcp5/corneillet_ariane.xml,https://catalogue.bnf.fr/ark:/12148/cb30272162g,https://gallica.bnf.fr/ark:/12148/bpt6k5772310n
CORNEILLET_BRADAMANTE,Grèce,Greece,Pays,Grèce,Europe,39,22,Thomas Corneille,Bradamante,Tragédie,1695,90,1695,90,http://dramacode.github.io/tcp5/corneillet_bradamante.xml,,
CORNEILLET_BRADAMANTE,France,France,Pays,France,Europe,46,2,Thomas Corneille,Bradamante,Tragédie,1695,90,1695,90,http://dramacode.github.io/tcp5/corneillet_bradamante.xml,,
CORNEILLET_BRADAMANTE,Belgrade,Belgrade,Ville,Serbie,Europe,44.80401,20.46513,Thomas Corneille,Bradamante,Tragédie,1695,90,1695,90,http://dramacode.github.io/tcp5/corneillet_bradamante.xml,,
CORNEILLET_GEOLIERDESOISMEME,Sicile,Sicily,Région,Italie,Europe,37.75,14.25,Thomas Corneille,Le Geôlier de soi-même,Comédie,1655,50,1655,50,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml,,
CORNEILLET_GEOLIERDESOISMEME,Naples,Naples,Ville,Italie,Europe,40.85216,14.26811,Thomas Corneille,Le Geôlier de soi-même,Comédie,1655,50,1655,50,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml,,
CORNEILLET_GEOLIERDESOISMEME,Salerne,Salerno,Ville,Italie,Europe,40.67545,14.79328,Thomas Corneille,Le Geôlier de soi-même,Comédie,1655,50,1655,50,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml,,
CORNEILLET_GEOLIERDESOISMEME,Moscovie,Muscovy,Région,Russie,Europe,55.75222,37.61556,Thomas Corneille,Le Geôlier de soi-même,Comédie,1655,50,1655,50,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml,,
CORNEILLET_GEOLIERDESOISMEME,Florence,Florence,Ville,Italie,Europe,43.77925,11.24626,Thomas Corneille,Le Geôlier de soi-même,Comédie,1655,50,1655,50,http://www.theatre-classique.fr/pages/programmes/edition.php?t=../documents/CORNEILLET_GEOLIERDESOISMEME.xml,,
