"the_geom","id","piece","_column","occurrence","traduction_anglaise","type","zone_geographique","continent","lat","lng","cartodb_id","remarque","auteur","titre","genre","representation","decennie","publication","decennie2","column2","column3","column4"
"0101000020E61000006666666666663A409A99999999194440","https://pleiades.stoa.org/places/501434","RACINE_IPHIGENIE","1","Hellespont","Hellespont","Mer","Grèce","Europe","40.2","26.4","146","","Racine, Jean","Iphigénie","Tragédie","1674","70","1674","70","http://dramacode.github.io/tcp5/racine_iphigenie.xml","https://catalogue.bnf.fr/ark:/12148/cb31169276w","https://gallica.bnf.fr/ark:/12148/bpt6k70413v"
"0101000020E6100000B9533A58FF4722400D6C956071584840","http://www.geonames.org/6255148","RACINE_IPHIGENIE","1","Europe","Europa","Continent","","Europe","48.69096","9.14062","147","","Racine, Jean","Iphigénie","Tragédie","1674","70","1674","70","http://dramacode.github.io/tcp5/racine_iphigenie.xml","https://catalogue.bnf.fr/ark:/12148/cb31169276w","https://gallica.bnf.fr/ark:/12148/bpt6k70413v"
"0101000020E61000006CD12C0F65E63640E46592B7F1F24240","https://pleiades.stoa.org/places/570182","RACINE_PHEDRE","1","Corinthe","Corinth","Ville","Grèce","Europe","37.8980016198","22.8999795422","148","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E6100000E8908AB5AE7B3440FE1076E50E9E4340","https://pleiades.stoa.org/places/530769","RACINE_PHEDRE","2","Achéron","Acheron","Fleuve","Grèce","Europe","39.2348296","20.4831346","149","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E610000000000000004035400000000000E04240","https://pleiades.stoa.org/places/570221","RACINE_PHEDRE","1","Élide","Elis","Région","Grèce","Europe","37.75","21.25","150","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000005C4C191B269936400F5B8514ED434240","https://pleiades.stoa.org/places/570703","RACINE_PHEDRE","1","Ténare","Cape Matapan","Cap","Grèce","Europe","36.5306726123","22.5982376992","151","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000007197EE4647B937403403805685FC4240","https://pleiades.stoa.org/places/579885","RACINE_PHEDRE","13","Athènes","Athens","Ville","Grèce","Europe","37.9728191495","23.7237438519","152","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000002A7FAD0100293740075F984C15D14240","https://pleiades.stoa.org/places/570228","RACINE_PHEDRE","1","Épidaure","Epidaurus","Ville","Grèce","Europe","37.6334625","23.16015635","153","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E610000063005EE76AF238405963E43607884140","https://pleiades.stoa.org/places/981517","RACINE_PHEDRE","4","Crète","Creta","Pays","Grèce","Europe","35.0627201667","24.9469437222","154","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000003E213B6F636D3640F29881CAF8894240","https://pleiades.stoa.org/places/570685","RACINE_PHEDRE","2","Sparte","Sparta","Ville","Grèce","Europe","37.077905","22.4272985","155","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E6100000C3F5285C8F823740D7A3703D0AF74240","https://pleiades.stoa.org/places/580101","RACINE_PHEDRE","1","Salamine","Salamis Island","Île","Grèce","Europe","37.93","23.51","156","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"NaN","http://www.geonames.org/390903","RACINE_PHEDRE","6","Grèce","Greece","Pays","Grèce","Europe","39","22","157","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000006CFFA73BFF9634404EF90D9CDEC94340","https://pleiades.stoa.org/places/530871","RACINE_PHEDRE","3","Épire","Epirus","Région","Grèce","Europe","39.5771060055","20.589832047","159","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E610000061FC34EECD5B364000FDBE7FF30A4440","https://pleiades.stoa.org/places/491677","RACINE_PHEDRE","1","Olympe","Olympus","Montagne","Grèce","Europe","40.085556","22.358611","160","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000003BA6EECA2EB83640EB36A8FDD6D04240","https://pleiades.stoa.org/places/570106","RACINE_PHEDRE","1","Argos","Argos","Ville","Grèce","Europe","37.631561","22.719464","161","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
"0101000020E61000004300D1CC0AC1364075E9D7C571DD4240","https://pleiades.stoa.org/places/570491","RACINE_PHEDRE","1","Mycènes","Mycenae","Ville","Grèce","Europe","37.7300345711","22.7540710459","162","","Racine, Jean","Phèdre","Tragédie","1677","70","1677","70","http://dramacode.github.io/tcp5/racine_phedre.xml","https://catalogue.bnf.fr/ark:/12148/cb31169345w","https://gallica.bnf.fr/ark:/12148/btv1b8610817v"
